GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "09000","Connecticut",1,SAGDP3N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",57187,60702,71146,82363,77705,80163,83001,85026,95159,119234,120277,112694,110381,111135,121565,151124,158553,161378,161182,171977,176969,217024,235013,199588,206737,243056,260306
 "09000","Connecticut",1,SAGDP3N,59,"54,55,56","  Professional and business services ","Thousands of dollars",513975,595887,626247,640840,559455,583193,730418,842392,858314,769689,801659,720682,626774,640715,658155,688825,659714,676995,693740,691747,705804,712892,762039,-878408,319579,1033235,1000899
 "09000","Connecticut",1,SAGDP3N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",239985,288013,309396,320363,303808,339854,470807,567003,574037,481217,477299,408120,302528,335033,344228,366040,375947,399364,408959,395984,413716,416203,459695,-634489,224870,737142,687806
 "09000","Connecticut",1,SAGDP3N,61,"5411","    Legal services ","Thousands of dollars",91901,116246,124766,129517,127460,169717,300830,391957,392165,306553,286561,214407,102016,137757,144754,178406,212961,220609,228349,204109,211177,210341,244276,-59790,365831,522255,461185
 "09000","Connecticut",1,SAGDP3N,62,"5415","    Computer systems design and related services ","Thousands of dollars",49645,61486,69517,76678,64428,55407,51245,51634,54149,50860,57934,59654,57743,58283,59810,52775,38476,42261,44643,42360,45232,45576,42000,-110423,-46610,31467,31623
 "09000","Connecticut",1,SAGDP3N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Thousands of dollars",98439,110281,115113,114168,111920,114730,118732,123411,127724,123804,132805,134060,142769,138994,139665,134859,124510,136494,135968,149515,157307,160286,173420,-464276,-94350,183421,194998
 "09000","Connecticut",1,SAGDP3N,64,"55","   Management of companies and enterprises ","Thousands of dollars",190176,214210,221451,228750,176293,162249,175724,184594,189178,191989,218495,211146,222321,205151,209909,222940,195440,188324,193463,200767,188074,189635,192930,144091,134085,181087,190623
 "09000","Connecticut",1,SAGDP3N,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",83814,93664,95400,91727,79355,81091,83888,90796,95099,96483,105866,101415,101925,100531,104017,99845,88327,89306,91318,94996,104014,107055,109414,-388010,-39376,115005,122469
 "09000","Connecticut",1,SAGDP3N,66,"561","    Administrative and support services ","Thousands of dollars",51603,61916,64185,58069,51164,51756,53452,57065,60522,60253,66924,63294,63059,63195,64805,62273,52189,52317,54718,56542,62965,66794,67557,-362274,-65136,71101,77898
 "09000","Connecticut",1,SAGDP3N,67,"562","    Waste management and remediation services ","Thousands of dollars",32211,31748,31215,33658,28191,29335,30436,33731,34577,36230,38941,38121,38867,37336,39212,37572,36138,36989,36600,38454,41049,40261,41857,-25736,25759,43904,44571
